u1,u2,u3,u4,u5,u6,u7
0.25730371,0.68155743,0.59634202,0.57739398,0.80901883,0.80119243,0.76392013
0.25518077,0.68353864,0.60601951,0.60935475,0.82012414,0.82668889,0.78486802
0.25253633,0.68721803,0.63833546,0.64131551,0.82558217,0.84319203,0.80449332
0.24989252,0.69312333,0.68422091,0.67327627,0.82871269,0.85150149,0.77317303
0.23931473,0.66299391,0.70142421,0.69939512,0.80637195,0.77842981,0.73513045
0.23667092,0.66707426,0.73419251,0.68712778,0.79968774,0.77795722,0.70564303
0.23402648,0.65145897,0.70802076,0.67486045,0.79300484,0.75491135,0.71020092
0.23061566,0.69707691,0.72023013,0.66251438,0.78632193,0.75012597,0.69572885
0.226338,0.67318446,0.68681763,0.6500799,0.77740351,0.68190852,0.62561964
0.22206033,0.64916082,0.64589734,0.63764514,0.75985054,0.74022346,0.66772369
0.21778266,0.65692056,0.65662188,0.62521039,0.78434006,0.76858989,0.70844789
0.21350499,0.67208772,0.66240773,0.61277563,0.77882158,0.7469352,0.69495126
0.20922732,0.65861874,0.65910005,0.60034115,0.76800408,0.71647184,0.66022904
0.20838336,0.67954084,0.64880293,0.5902799,0.75762423,0.71173028,0.67509338
0.20923877,0.68917565,0.6339343,0.59528248,0.75806712,0.78218237,0.70304993
0.21552299,0.64120061,0.65660154,0.60028506,0.75851002,0.78628233,0.73838658
0.22180784,0.66370149,0.63146534,0.57749068,0.75895161,0.73696227,0.69796787
0.22809206,0.68430518,0.61075638,0.42914719,0.7593945,0.7209865,0.65478596
0.23437627,0.6812744,0.5821644,0.39795532,0.7598374,0.71650001,0.66098753
0.2360025,0.64197894,0.57597492,0.36676371,0.76027899,0.76488271,0.70445583
0.23496393,0.68309051,0.58565701,0.36456177,0.76072188,0.76805158,0.70153642
0.23392536,0.68751433,0.59495465,0.39656812,0.76116478,0.75428071,0.69861875
0.23288678,0.67593221,0.60882533,0.48176394,0.76160637,0.74433908,0.67351218
0.23184821,0.68540192,0.64234795,0.49904214,0.76204927,0.75463906,0.67447201
0.23080964,0.66566058,0.67394949,0.51632034,0.76249216,0.68936357,0.67858903
0.22977107,0.66730864,0.68128424,0.53359827,0.76889513,0.7294947,0.68270606
0.2287325,0.6934211,0.7328554,0.55087647,0.76834578,0.72727728,0.68682309
0.22769393,0.69373509,0.74470756,0.55310659,0.76380246,0.71583181,0.67035151
0.22665535,0.69175978,0.74808353,0.55459104,0.75545442,0.72148256,0.64401781
0.22561678,0.64646025,0.75431598,0.55607548,0.74068764,0.6714004,0.62159981
0.22457758,0.66799263,0.73819004,0.55755993,0.72643866,0.68638092,0.60631023
0.22372853,0.68761899,0.74786599,0.55904465,0.71164823,0.69738979,0.61693952
0.22288521,0.67551799,0.74203947,0.5605291,0.69626769,0.69767147,0.62274015
0.22204188,0.66414962,0.73253465,0.56201354,0.68088848,0.66708136,0.62892784
0.22119856,0.67419865,0.71981346,0.56349799,0.66550795,0.66391562,0.58046599
0.22035587,0.66632983,0.65941236,0.56498243,0.66044287,0.67644086,0.59292295
0.21951255,0.66924563,0.67466428,0.56646688,0.66420422,0.68487864,0.63049342
0.21866923,0.68564957,0.65255068,0.56795133,0.66796557,0.67511697,0.64592012
0.21782654,0.68482407,0.67340966,0.56943577,0.67172692,0.70998232,0.65722458
0.21698322,0.69409477,0.67305975,0.51453917,0.67516366,0.70278391,0.67008769
0.2161399,0.69047287,0.70168933,0.45769867,0.67832046,0.72079089,0.66684197
0.21529721,0.67712477,0.74834827,0.45104174,0.68147857,0.75737759,0.67676484
0.21445389,0.69495418,0.74048366,0.45714943,0.6852938,0.78176768,0.70380495
0.21361057,0.6808189,0.74897328,0.46325713,0.73118175,0.7778555,0.70564477
0.21276788,0.64833532,0.75029812,0.46936482,0.71902899,0.73308139,0.66527812
0.21192456,0.6776186,0.74772403,0.47704537,0.70687623,0.71649375,0.67439217
0.21108123,0.66028154,0.76342524,0.49470788,0.69480495,0.71298218,0.66263642
0.21023855,0.65509266,0.75883493,0.51237038,0.68477468,0.68514154,0.6279142
0.20939522,0.66084908,0.74014296,0.53003316,0.6747431,0.69601897,0.62619935
0.2085519,0.66429113,0.72049487,0.54769567,0.6708937,0.70645666,0.67297585
0.17452899,0.69105073,0.6735708,0.56535817,0.66962283,0.71766427,0.66874254
0.20792863,0.6962514,0.68419904,0.58302095,0.66835196,0.70859741,0.66085215
0.20641307,0.65828854,0.65796436,0.59165881,0.6670824,0.69781387,0.66519655
0.2048975,0.64549912,0.62063683,0.59807981,0.66581154,0.71922601,0.66922332
0.2033813,0.65480521,0.61240312,0.6045008,0.66454067,0.70016275,0.65979512
0.20186574,0.66712143,0.55529512,0.6109218,0.66327111,0.70575716,0.64206865
0.20035018,0.64806408,0.50853221,0.61734279,0.66200024,0.68861869,0.63661689
0.20626679,0.65792296,0.50432979,0.62376351,0.66339071,0.6990376,0.67930066
0.21241808,0.6573569,0.47361838,0.62821602,0.66927193,0.70132701,0.62913438
0.21856938,0.6656827,0.43782402,0.63218449,0.67515183,0.66839429,0.62913438
0.22472067,0.66164952,0.41876295,0.63615324,0.68103173,0.63222071,0.62913438
0.23087197,0.67702895,0.4764008,0.64012171,0.68691163,0.66136645,0.62913438
0.23702326,0.70879906,0.55315651,0.64409045,0.69701812,0.6985744,0.62913438
0.24317392,0.7308179,0.64406107,0.64805892,0.71074272,0.71222791,0.63813908
0.24932521,0.75132578,0.75712181,0.65202767,0.72446731,0.73283414,0.66944201
0.25547651,0.74950378,0.80454734,0.65599613,0.73819058,0.72691892,0.6678018
0.2616278,0.67002249,0.80138546,0.65996488,0.75191517,0.68193669,0.6375906
0.25597831,0.64278086,0.80704584,0.66393362,0.73744147,0.60765535,0.59491204
0.236538,0.67037775,0.79668273,0.66790209,0.71873328,0.6356869,0.57229096
0.2170977,0.68607707,0.77303135,0.67187084,0.70002642,0.59642114,0.5553924
0.20043285,0.6962514,0.78314891,0.67583931,0.68589047,0.61026712,0.55314123
0.20138366,0.68530463,0.7803849,0.67980805,0.68942446,0.64314195,0.60432635
0.20233446,0.66590676,0.80153778,0.69730009,0.69295976,0.66009264,0.64567192
0.20518561,0.65029,0.80918484,0.60293126,0.70356435,0.6702111,0.63676442
0.20613641,0.66485719,0.81193926,0.46620254,0.68649239,0.61774878,0.58717959
0.20708722,0.688928,0.76813832,0.46197409,0.66120644,0.60800275,0.58210968
0.20803739,0.6812744,0.7696619,0.46231502,0.6469969,0.64553307,0.59330306
0.20937805,0.67684911,0.71127665,0.46265567,0.67206468,0.71313084,0.63700221
0.21094195,0.6764511,0.76128624,0.4629966,0.68361158,0.68557345,0.66606959
0.21250585,0.67227641,0.77600331,0.46333725,0.69077681,0.70824531,0.65194986
0.21406975,0.66761821,0.71740013,0.4636779,0.69794203,0.73790589,0.67047995
0.21563365,0.65656677,0.75311853,0.46401883,0.70759511,0.73263071,0.67047995
0.21719755,0.67463499,0.80021294,0.46435948,0.71310046,0.71958437,0.66380453
0.21876145,0.68547268,0.80470848,0.46470041,0.68635308,0.66942084,0.59936752
0.22032535,0.67188429,0.78878014,0.46504106,0.66380864,0.62254041,0.55762448
0.22188925,0.64536351,0.69012377,0.46538171,0.64966743,0.60464454,0.54722604
0.22345315,0.67520105,0.74039849,0.46572264,0.66086869,0.66266685,0.61122393
0.22291383,0.69412868,0.6882499,0.46606329,0.66583125,0.70574621,0.64291566
0.21753208,0.68325561,0.74307732,0.48659633,0.68318314,0.69012253,0.66976485
0.21215033,0.68137906,0.76080971,0.51217726,0.70327127,0.68489116,0.62786907
0.21405003,0.63747405,0.6993136,0.53775847,0.67301225,0.60018935,0.55479706
0.2329383,0.62384144,0.61373755,0.5633394,0.64998416,0.64467865,0.58778882
0.19752892,0.65154299,0.5846253,0.57665328,0.65128526,0.66327872,0.62098711
0.20682201,0.65257487,0.50057245,0.57610293,0.65258504,0.68044536,0.63344233
0.21611509,0.64016283,0.45380953,0.57555259,0.656098,0.69548222,0.66219209
0.22540818,0.65411385,0.39582138,0.57500251,0.62746338,0.66103469,0.64697194
0.23470126,0.6303983,0.33614236,0.57445217,0.65914703,0.65208832,0.63335555
0.24399435,0.63989749,0.23705896,0.57390182,0.66109473,0.66874638,0.63060277
0.25328743,0.64861835,0.23789039,0.57335147,0.66141804,0.67246765,0.64152538
0.26258052,0.65677905,0.18855223,0.57280112,0.65900378,0.66112546,0.65749882
0.2718736,0.67229115,0.16651422,0.57225105,0.65658821,0.67196845,0.65118616
0.28116669,0.66833758,0.25150018,0.57170071,0.64829668,0.65932272,0.63933322
0.29045977,0.70429417,0.25076697,0.57115036,0.63009317,0.69002707,0.6535085
0.29975285,0.66681334,0.264968,0.57060001,0.68220534,0.71894277,0.66970237
0.30904594,0.66884762,0.30745983,0.57004966,0.6918466,0.74846877,0.72782152
0.29888791,0.64334692,0.35613768,0.56949932,0.6937575,0.75588939,0.72722097
0.28800103,0.67136835,0.38098152,0.56894925,0.69566709,0.67894309,0.67985087
0.27711479,0.68608591,0.42466889,0.5683989,0.69039568,0.6566155,0.6243821
0.26622792,0.67095118,0.40008057,0.56784855,0.67300962,0.62107882,0.59508213
0.25534104,0.65124227,0.33115187,0.5672982,0.65562225,0.64996479,0.59742183
0.24445417,0.68705293,0.38209841,0.56674786,0.6666671,0.66180305,0.65282291
0.23356729,0.64857855,0.27701584,0.56619778,0.6509843,0.61495078,0.6218133
0.22268105,0.67439618,0.26398349,0.56564744,0.66407937,0.64862526,0.62913438
0.23296946,0.68074667,0.26756089,0.56509709,0.63183059,0.6715522,0.63606321
0.31619765,0.6060135,0.39098551,0.59768252,0.7251402,0.70822653,0.71755151
0.31574609,0.60977102,0.46529911,0.66053871,0.73150637,0.75289736,0.77233817
0.26906253,0.6493613,0.51003699,0.69168694,0.63349442,0.61916029,0.63922908
0.22237896,0.70153463,0.49313372,0.69383252,0.56952912,0.54477411,0.53918638
0.17569539,0.69812647,0.49563222,0.6959781,0.52024256,0.53694975,0.49271883
0.12901182,0.69560279,0.50460451,0.69812396,0.47788991,0.45468914,0.45081264
0.2163962,0.68228859,0.26297595,0.69390214,0.5594292,0.73061672,0.67601676
0.30729697,0.69488637,0.40113108,0.68784915,0.72314124,0.90873511,0.87794544
0.29766744,0.71789582,0.47026773,0.68179588,0.72529002,0.84707134,0.84412925
0.28803792,0.7014049,0.60074318,0.67574289,0.7274388,0.81949361,0.77497639
0.2784084,0.73974514,0.694307,0.66968962,0.72124348,0.76685758,0.75761442
0.26877887,0.73163162,0.78270385,0.66363635,0.71156543,0.76528488,0.717614
0.25914935,0.73292884,0.7924807,0.65758336,0.70188738,0.73855688,0.69476207
0.24951983,0.67110891,0.79699504,0.65153009,0.68246951,0.67078854,0.6499087
0.23989094,0.65696773,0.74818751,0.64976163,0.65471805,0.65908799,0.61961072
0.23026142,0.65607884,0.69221558,0.65785991,0.66235115,0.68952631,0.6396387
0.22063189,0.64607403,0.62984545,0.66595847,0.6751676,0.72045444,0.66772369
0.21100237,0.69070873,0.66396469,0.53209144,0.67607574,0.73489664,0.71678608
0.20137285,0.68681707,0.67226477,0.46988616,0.67523988,0.73745051,0.70751757
0.26453873,0.67221744,0.64010497,0.46897776,0.68155085,0.72937421,0.70757658
0.26247494,0.69157551,0.7114282,0.46806935,0.70090038,0.75894715,0.73958941
0.2557627,0.69430999,0.70872136,0.46716122,0.66295438,0.72952287,0.69219327
0.24904983,0.65826495,0.64298217,0.46625282,0.66501116,0.71580364,0.67271377
0.24233759,0.65214443,0.67145099,0.46534441,0.66706926,0.72009608,0.69342734
0.23562536,0.67997718,0.64510236,0.46443629,0.66912604,0.73521431,0.69815879
0.22891248,0.66551759,0.60391235,0.46352788,0.67118414,0.7133061,0.69974347
0.22220025,0.68679054,0.63170092,0.46261948,0.67250758,0.74444549,0.69794357
0.21548801,0.68163409,0.6207032,0.46171107,0.67352611,0.73113782,0.71184114
0.20877513,0.70120442,0.64654077,0.46080294,0.67454334,0.74337355,0.69459718
0.2020629,0.68392781,0.68473849,0.45989454,0.67556056,0.70953476,0.68878614
0.19608078,0.67671054,0.62736614,0.45898613,0.67777373,0.75318373,0.70037872
0.19473375,0.69889301,0.68418062,0.45807801,0.7008465,0.75458116,0.71416
0.19338736,0.67067257,0.61191086,0.4571696,0.65988826,0.70901679,0.66877378
0.19204033,0.64762774,0.58623406,0.4562612,0.66872257,0.71647184,0.69450519
0.19069394,0.66364252,0.60243673,0.45535307,0.67652126,0.7397274,0.68379086
0.18934691,0.67482515,0.56044368,0.45444466,0.66974899,0.72067665,0.67355731
0.18871856,0.69113475,0.59981545,0.45353626,0.67879621,0.70800275,0.69859445
0.1926477,0.67563739,0.63262826,0.45262813,0.68784343,0.74367557,0.69749056
0.19657685,0.66710964,0.63560943,0.45171973,0.69383504,0.72512245,0.69692126
0.20050536,0.70463616,0.707169,0.45081132,0.6946709,0.74536876,0.69635022
0.2044345,0.71232514,0.71308453,0.44990292,0.70888438,0.72689858,0.69578092
0.20836365,0.71779411,0.78029474,0.44899479,0.71022753,0.71812121,0.68426123
0.21229279,0.67512735,0.7717821,0.44808638,0.68125121,0.66821745,0.63908849
0.16808196,0.64699682,0.75416903,0.44717798,0.6691773,0.70129258,0.65147602
0.14605508,0.63811086,0.7353539,0.44626985,0.67156921,0.69740388,0.66199075
0.15097764,0.67490623,0.71999378,0.44536144,0.67589831,0.71520899,0.66033665
0.15590021,0.6837804,0.72546387,0.44445304,0.68759241,0.74999922,0.69225576
0.16082277,0.69302014,0.73064542,0.44354491,0.69928781,0.73701861,0.7141305
0.16574469,0.69956668,0.75234925,0.44263651,0.71098191,0.81784423,0.77689085
0.17066726,0.7064051,0.77561503,0.4417281,0.72267731,0.80845344,0.77011476
0.17558982,0.70444453,0.79997046,0.44081997,0.72292176,0.78550303,0.77080556
0.18051238,0.68198198,0.8010835,0.43991157,0.72148924,0.74779431,0.70716869
0.18543494,0.67094233,0.7960324,0.43900316,0.7103077,0.73335055,0.69716078
0.19035687,0.65269428,0.7723181,0.43809504,0.69078601,0.70447397,0.67268426
0.19527943,0.66215661,0.75914686,0.43718663,0.67126431,0.71442342,0.65504457
0.19662328,0.66193992,0.72856321,0.43627823,0.66367458,0.7142153,0.66331334
0.19707165,0.64012598,0.70099679,0.43536982,0.66618084,0.71338748,0.6715821
0.19752066,0.65183782,0.70594814,0.57889059,0.66868709,0.72008826,0.68811964
0.19796967,0.64814663,0.68684372,0.57748571,0.67119466,0.71173028,0.66858112
0.19841867,0.69008371,0.70081378,0.57608055,0.67370091,0.72092547,0.67798849
0.19886768,0.69451784,0.69801409,0.57467568,0.67620716,0.69521306,0.67675095
0.19931606,0.66452699,0.67145099,0.57327052,0.67871341,0.71599612,0.6669652
0.19976507,0.66365431,0.70154852,0.57186564,0.67500726,0.69280159,0.6592102
0.20021407,0.6372146,0.63783744,0.57046077,0.67039034,0.67826706,0.63231241
0.20218055,0.63143018,0.57852062,0.4722931,0.66577211,0.64388683,0.63274633
0.20452609,0.6390145,0.56269932,0.4249682,0.66308186,0.69794376,0.63608403
0.20687225,0.66580505,0.49315559,0.43912528,0.66363779,0.68951379,0.66432177
0.20921778,0.69066156,0.4656874,0.45328263,0.66419502,0.68519005,0.65362479
0.21156395,0.66102007,0.4214226,0.46805499,0.6766908,0.70109228,0.67154045
0.21506317,0.67521874,0.38357326,0.48673282,0.66535812,0.69932867,0.68032124
0.21923017,0.66103187,0.3262082,0.50541092,0.65619788,0.61420121,0.63216661
0.22339781,0.63669571,0.27328688,0.52408875,0.65542642,0.67702142,0.65945493
0.22756482,0.6422605,0.26086995,0.54276658,0.65709682,0.71469728,0.69619054
0.23173183,0.66825502,0.25456652,0.48295829,0.6608332,0.70477129,0.6960378
0.23589947,0.70371632,0.28203625,0.43107672,0.66457089,0.68429808,0.66568427
0.24006647,0.66877391,0.24594492,0.44520783,0.66361019,0.63363535,0.6191473
0.24423412,0.69883552,0.29990063,0.45933922,0.66071623,0.66103469,0.6562769
0.24840112,0.68157659,0.25111573,0.47684673,0.66374292,0.67743611,0.64922658
0.25256813,0.68254804,0.27162863,0.51578381,0.67937579,0.70626262,0.68611319
0.25673577,0.67370335,0.31222318,0.55472061,0.68621509,0.73551789,0.709222
0.25442458,0.70062657,0.35293513,0.59365769,0.69305438,0.70583697,0.70027111
0.25190988,0.7002492,0.42132783,0.63259477,0.69989368,0.71508536,0.6866391
0.24939454,0.70745467,0.51331781,0.66542802,0.70383771,0.7430418,0.71407669
0.24687983,0.70472903,0.61453253,0.65858708,0.70735724,0.73439432,0.70149824
0.24436449,0.70915285,0.69212081,0.65174614,0.71087677,0.75349671,0.66994883
0.24184979,0.69297297,0.75667713,0.64490492,0.7041413,0.72832418,0.66723944
0.23933445,0.70693578,0.76942518,0.63806398,0.69312666,0.71145643,0.64490822
0.23681975,0.68705293,0.74188754,0.63122304,0.68211335,0.67987888,0.61507713
0.23430441,0.65952679,0.74603585,0.62438183,0.68892505,0.68328091,0.66387396
0.2317897,0.65978624,0.74432734,0.61754089,0.69834682,0.69808929,0.67924685
0.22927436,0.66682071,0.76596134,0.61069995,0.70776991,0.7493498,0.71182552
0.22675966,0.69094459,0.78211721,0.60385873,0.71476428,0.74848599,0.71182552
0.22424432,0.70128698,0.80050645,0.59701779,0.71237631,0.76009577,0.71182552
0.22172961,0.69462251,0.80362958,0.59273105,0.70998834,0.71227329,0.67324835
0.21921427,0.65993955,0.80409306,0.59440392,0.70760037,0.75782827,0.67502742
0.21669957,0.66712143,0.80038329,0.59607679,0.7052124,0.75894715,0.68752256
0.21418423,0.68205273,0.79414624,0.51171395,0.70282443,0.75981722,0.67098503
0.21206638,0.6525218,0.80824637,0.50861962,0.70043646,0.69659014,0.67773855
0.21087454,0.62754441,0.7782367,0.45804209,0.696591,0.69476394,0.65118616
0.20968269,0.63283943,0.75098912,0.46047417,0.68711797,0.698601,0.65118616
0.20849085,0.64030435,0.73771045,0.46290598,0.67764494,0.71036258,0.65118616
0.207299,0.66499871,0.71707017,0.46533806,0.66809305,0.67682425,0.6396144
0.20610716,0.67318446,0.68548666,0.46777014,0.65823889,0.63879161,0.62142103
0.20491531,0.66519919,0.66373755,0.47020223,0.64838474,0.68442796,0.63824495
0.20372347,0.65671124,0.61850742,0.47263403,0.64249695,0.71031407,0.64164167
0.20253162,0.67452001,0.61222318,0.46272778,0.65167822,0.74939674,0.71295718
0.20133978,0.69132196,0.6360921,0.42103454,0.66767907,0.75875624,0.73020981
0.19961942,0.66824471,0.67900328,0.46299301,0.67050731,0.75726022,0.67506561
0.19437569,0.6778176,0.69920656,0.46816273,0.65684317,0.72167034,0.68756943
0.18913259,0.66720398,0.71321076,0.4721732,0.64317772,0.68787381,0.64291566
0.18388949,0.67684027,0.70238033,0.47618366,0.62951359,0.69084394,0.64394665
0.17864575,0.67161158,0.64313372,0.48019385,0.62693242,0.66600473,0.64027222
0.17340265,0.65381902,0.62545159,0.48420431,0.62287274,0.70419073,0.63659606
0.16815955,0.66196056,0.60687587,0.48821477,0.61881306,0.71918533,0.65614152
0.17155128,0.67021265,0.59083089,0.49222496,0.63178196,0.70473217,0.64922658
0.17524129,0.68257162,0.61719179,0.49623542,0.63376383,0.71295244,0.6646151
0.17893131,0.65434971,0.58931959,0.59173645,0.63568788,0.71034224,0.67629794
0.18262132,0.69734814,0.64925452,0.59431275,0.65696803,0.75365945,0.6980425
0.18631133,0.71182984,0.69554474,0.59688877,0.67715604,0.7700061,0.70686321
0.19000135,0.69148706,0.75703663,0.59946479,0.67221713,0.75489257,0.72084062
0.19369136,0.70312667,0.80842785,0.60204082,0.66727823,0.73080294,0.69385779
0.19564194,0.69773731,0.79658029,0.60461712,0.66234063,0.70878988,0.63790823
0.1935877,0.67731198,0.79007658,0.60719314,0.65662895,0.68693176,0.60824724
0.19153345,0.65496146,0.74319971,0.60186676,0.67008938,0.72217423,0.65788761
0.1894792,0.67699357,0.76499639,0.59459897,0.6944593,0.77791653,0.71918479
0.18742495,0.69350365,0.79825389,0.58733118,0.69619673,0.76097679,0.72009428
0.18537071,0.67218059,0.80552226,0.58006311,0.69793415,0.74450808,0.67621983
0.18331646,0.67113987,0.79558388,0.57279532,0.69967157,0.79175,0.72617262
0.18126285,0.6809442,0.79833906,0.5173213,0.70299791,0.77903385,0.71945555
0.1792086,0.65827675,0.844998,0.51891985,0.68816542,0.75090215,0.69284241
0.17715435,0.69694718,0.8550584,0.52051867,0.65726504,0.73058385,0.6865124
0.17883209,0.71616963,0.84212081,0.5221175,0.67065582,0.81496487,0.74992363
0.18472836,0.71748012,0.85798316,0.52371633,0.68404528,0.8024991,0.71857904
0.19062462,0.69322062,0.84974908,0.52531515,0.69065458,0.79078291,0.72009428
0.19652088,0.66649641,0.86703372,0.52787211,0.69447113,0.75737289,0.72886813
0.20241651,0.70871651,0.88067842,0.53151208,0.69645169,0.77721234,0.75914181
0.11595495,0.6489913,0.83521002,0.555755,0.58895225,0.64595089,0.55802195
0.16002714,0.65945604,0.68764445,0.56944047,0.57066725,0.62564199,0.54814421
0.1914832,0.68053145,0.47205643,0.58312622,0.55377272,0.66753987,0.5995272
0.21690881,0.65656677,0.32074119,0.59681169,0.56584531,0.65027307,0.5882939
0.24301301,0.66462133,0.25063153,0.61049716,0.55749727,0.61170524,0.59246126
0.28344544,0.7413018,0.24212081,0.61732263,0.56243881,0.75681736,0.67941869
0.32963929,0.67419865,0.25020834,0.61639516,0.61874472,0.7501338,0.73531096
0.29467893,0.71963085,0.25043087,0.61546769,0.61863827,0.69610973,0.67194486
0.25971793,0.72850355,0.32614528,0.61100054,0.61006155,0.66085317,0.63740315
0.2503905,0.71478986,0.32254408,0.59827458,0.61485589,0.72675461,0.65698506
0.24736064,0.68382609,0.31709511,0.58554835,0.67132477,0.74134391,0.71182552
0.24433079,0.68641316,0.3252187,0.57282212,0.68539106,0.70070576,0.66524341
0.24130093,0.68752465,0.32389271,0.56009617,0.68176376,0.68799743,0.63519884
0.23827107,0.70128698,0.32454573,0.54736994,0.65939148,0.63899973,0.59926338
0.23524058,0.70682964,0.3243466,0.53464398,0.63032053,0.6229285,0.58505339
0.23221073,0.68257162,0.32104659,0.52191775,0.62474816,0.64735302,0.58579626
0.22918087,0.72263362,0.37915484,0.5091918,0.61917579,0.67061484,0.60106675
0.22615101,0.69480087,0.37201883,0.49646557,0.6463043,0.75236217,0.69172637
0.22312116,0.6628406,0.42602212,0.46806604,0.6759062,0.70744879,0.66594115
0.21857065,0.71046186,0.49127864,0.39931544,0.6663714,0.71117162,0.66211919
0.204369,0.69687643,0.50572139,0.39738784,0.66983048,0.68783156,0.63108008
0.19016798,0.71873017,0.61758928,0.39545997,0.67328824,0.68324805,0.62086562
0.17596696,0.72667859,0.69084317,0.39353209,0.67674731,0.75008372,0.68095303
0.16176594,0.70503712,0.69463351,0.39160449,0.68020639,0.74442514,0.68127586
0.12516091,0.61463117,0.73506691,0.38967662,0.62537768,0.49378746,0.47783367
0.25887206,0.68383346,0.50375236,0.38385653,0.78287863,0.72929127,0.68770655
0.25154355,0.67722943,0.49685308,0.38450054,0.7796088,0.66028981,0.64071135
0.24421567,0.68266596,0.49690066,0.38514482,0.76036835,0.63901069,0.60224874
0.23688716,0.67458192,0.49829187,0.38578883,0.73214377,0.65779228,0.61624524
0.23162752,0.70741929,0.55315651,0.38643283,0.72935759,0.71920411,0.64690425
0.22643339,0.69570893,0.55384713,0.38707684,0.76685938,0.74013583,0.68476631
0.24435813,0.68314947,0.54907534,0.38772112,0.78982701,0.77137224,0.72028694
0.27550892,0.67956885,0.54594454,0.38836513,0.81279595,0.77967858,0.72503749
0.30665907,0.69655802,0.60732055,0.38900913,0.83576489,0.84071014,0.79341623
0.33780922,0.72717242,0.62695867,0.38965314,0.85685316,0.84107945,0.79782311
0.36896,0.69932346,0.62499041,0.39029742,0.87067238,0.83508912,0.78035352
0.40011015,0.68808628,0.63374476,0.39094143,0.88449291,0.84370687,0.78565949
0.36816311,0.65874846,0.75208682,0.39158543,0.83823566,0.6978749,0.66577106
0.32044161,0.68116826,0.75840905,0.39222944,0.79246337,0.64845469,0.59971118
0.27271947,0.66565911,0.67723338,0.39287372,0.75829712,0.57905732,0.53710878
0.22499796,0.68632177,0.63437438,0.39351773,0.74737448,0.63753658,0.57862444
0.17727646,0.6812744,0.62181625,0.39416173,0.73645316,0.6405427,0.57526938
0.15817323,0.69061439,0.6314262,0.39480574,0.69970443,0.607092,0.57191258
0.17177642,0.69232878,0.62702543,0.39545002,0.66534104,0.6145627,0.56090318
0.1989828,0.7404365,0.62411562,0.43654428,0.60658144,0.60141464,0.54368873
0.21258599,0.66489257,0.49147739,0.45930275,0.61975274,0.5974164,0.54368873
0.22618981,0.65952679,0.50110269,0.48206122,0.69882257,0.70974446,0.65106293
0.239793,0.67122684,0.55045888,0.4936967,0.73137757,0.71498208,0.68782978
0.24838967,0.69502052,0.57606931,0.49276094,0.73037349,0.68490212,0.64617526
0.25412312,0.69967135,0.63312973,0.49182546,0.73199921,0.63658201,0.60846247
0.25985594,0.6897653,0.61966114,0.49088971,0.73806047,0.60835016,0.62637813
0.26558875,0.66103629,0.62341964,0.48995395,0.74412043,0.63330047,0.59164896
0.2713222,0.67671644,0.63050806,0.48901819,0.74911322,0.6174937,0.60970174
0.27705501,0.63820373,0.61748531,0.48808271,0.75366048,0.64873324,6.09E-01
0.28278782,0.64674328,0.63073443,0.48714696,0.75820775,0.67445347,0.63354474
0.28852127,0.65962114,0.62219455,0.4862112,0.76275501,0.65299908,0.63146887
0.29425409,0.6925956,0.62257708,0.48527544,0.76890565,0.64463171,0.63155912
0.29998753,0.66486014,0.62315451,0.48433996,0.77642835,0.66927531,0.64115395
0.30572035,0.68169895,0.62915484,0.48340421,0.78395105,0.67760043,0.63997542
0.31145316,0.68609623,0.62502839,0.48246845,0.79147375,0.70327371,0.67636042
0.31718661,0.69335034,0.6264292,0.48153297,0.79899645,0.72209286,0.67235448
0.32291942,0.66722609,0.62272863,0.48059722,0.80457276,0.66586232,0.64539594
0.32865287,0.66853805,0.62031492,0.47966146,0.80262243,0.63270425,0.63464689
0.33447663,0.69174651,0.62266226,0.4787257,0.79836693,0.61609001,0.59641687
0.34089313,0.68268955,0.62522714,0.47779022,0.78520089,0.60288249,0.55584889
0.34730964,0.66023732,0.52511357,0.47685447,0.77203616,0.59965103,0.55967085
0.35372614,0.7010747,0.50034531,0.47591871,0.79404177,0.6198817,0.5796589
0.360142,0.66997679,0.50291019,0.47498295,0.78518117,0.61257531,0.61788893
0.36655851,0.66044075,0.50259788,0.43219704,0.77632058,0.6307153,0.60796606
0.36809569,0.70385636,0.54480885,0.37894871,0.76745998,0.63234746,0.59677095
0.36405525,0.68437152,0.55466129,0.37727889,0.74183628,0.61307137,0.59825495
0.36001544,0.6756138,0.55390391,0.37723496,0.73988595,0.61116692,0.55783797
0.35597563,0.67830259,0.60171772,0.37719075,0.7369736,0.53031783,0.52714946
0.35193583,0.66669689,0.60200164,0.37714682,0.73243948,0.53712032,0.50889014
0.34789602,0.69401075,0.59827269,0.37710262,0.72790535,0.48757492,0.47753513
0.34622591,0.68934075,0.60667022,0.37705842,0.72337123,0.51242508,0.47464696
0.34726512,0.66547927,0.59507359,0.37701449,0.71883711,0.52344334,0.47250514
0.34830369,0.69231257,0.59779961,0.37697028,0.71430299,0.4898252,0.49076446
0.3493429,0.68695859,0.6107184,0.37692635,0.70976886,0.52052329,0.48882745
0.35038147,0.69330317,0.60435128,0.37688215,0.70523474,0.53568064,0.4879544
0.35142067,0.67148776,0.59599173,0.37683794,0.71571054,0.53211899,0.49636376
0.35245925,0.67237517,0.59010497,0.37679402,0.72832985,0.56885436,0.5171294
0.35349782,0.70941819,0.67689268,0.37674981,0.74094917,0.5626246,0.54557541
